229289000,9629548,769
354762000,9673202,4
671426000,8520226,52
319017600,9391995,3631
211570140,9644067,13
247279600,9378371,668
636015005,9459539,3927
229353000,9344019,565
240671000,9283306,1541
548913000,9700031,529
367533290,8964862,3762
256442000,9344174,1000
258722000,9301536,540
667919000,7327938,102
374709000,9065962,588
309577000,9000168,105
367360980,8116001,1296
235084441,1011173,228
311000175,9665712,2996
211315100,9188518,3112
367379310,8968703,272
244297000,9407419,681
311022300,9418664,3335
246737000,9591820,4160
316009090,9613927,294
304182000,9235490,241
245902000,9190200,2
563857000,9506069,94
375448000,8120478,4455
564368000,9393101,2550
577188000,7729502,20
636015007,9399612,103
249528000,9126912,509
257476500,9053725,1
477958700,9175779,425
676083000,7614666,83
636013183,9272955,67
373232000,9675640,23
740372000,8704779,1
636015236,9170274,255
636015008,9493925,1317
636015464,9638678,24
271044070,9299484,156
373004000,9467433,161
636013184,9225017,391
367618130,9744611,6
566940000,9624146,4
477522000,9312339,137
636015465,9459101,52
235003000,9193276,10
211226480,7939705,6
271044071,9457206,1580
477904300,9200811,230
440248000,9187485,23
212706000,9386718,2189
351674000,9375927,39
230989260,7805136,672
311601000,9161065,3324
518800000,7928756,172
341645000,7422984,55
304915000,9375862,2212
271044072,9457189,850
642167062,9275256,8
235101329,9569023,7319
226265000,9308699,7535
367149490,8968777,2
305654000,9328649,151
477397800,9472177,1502
257914000,9694804,121
271044073,9457165,997
305426000,9432206,722
636015239,9497505,105
366981710,8835102,1253
305882000,9119579,709
548616000,9248514,126
538006022,9710579,43
235005510,9308388,277
477261288,9348302,1
311071700,9505819,1972
241273000,9606766,2136
371753000,9461374,8
247046600,7717353,451
372588000,9580223,446
258881000,9326720,1967
256373000,1007251,1596
319373000,8651829,496
367327650,8992560,5343
431300401,9146778,16
636091449,9345996,537
246668000,9547336,482
636009174,8802002,2168
309116000,9377717,101
372652000,9330707,3
477638900,9598177,2133
367175860,9369239,3
249687000,9413690,36
211310100,9212814,2
563624000,9675494,1007
566579000,9725639,977
273369000,8842545,1088
372424000,9279630,67
235005740,8822569,645
373391000,9143609,374
311696000,9277838,870
367032380,7832000,6
211738000,9283227,455
211298680,8417247,10
311468000,9325685,105
373163000,7382433,11
566415000,9289180,5039
271000985,9409895,1772
353657000,9517288,804
224622000,9249532,41
518895000,9445540,77
211626350,9647409,1
413770000,9397755,1313
212865000,9192428,1404
314419000,8908791,1976
273412710,8519837,47
440243000,9104201,5
271043403,9351165,146
232002622,9127368,3684
354396000,9565053,138
232000570,8817722,8215
271043631,9673082,164
538003300,9372731,38
357347000,9267663,904
548775000,9363819,2029
271044079,9325867,2
232003298,7432094,386
256076000,9379325,1911
240141000,9189081,22
319076000,9480710,679
319053200,9246827,5
211696040,9280433,109
219118000,9313967,835
565999000,9582556,711
245308000,8700802,6
235077712,9491355,5040
371228000,9290531,64
229051000,7927984,784
367172910,7738503,417
538005811,9682370,9
372355000,9650626,328
259027000,9521021,975
477274400,9467299,1626
219410000,9274628,1298
209933000,9426867,2459
246891000,9183415,5661
246663000,9551947,1748
565835000,9338888,109
246435000,9456719,1190
366998680,8332473,5678
247292400,9469302,630
636012748,8906975,70
565607000,9723708,298
236634000,9427380,664
310724000,9648788,453
563231000,9632014,1008
576211000,7417678,1101
538003760,9552159,172
235077714,9463542,997
636010697,9251315,20
353588000,9291937,7
225388000,9400162,377
235077715,9523952,267
477766300,9064956,11
271043408,9614816,158
566410000,9462029,11
538006489,9692349,1155
538003990,9505352,4
256809000,9348297,1701
351372000,9125229,71
367371820,9544217,18
235000970,8818752,1023
314026000,9133513,270
356767000,9155004,94
215359000,8806137,1315
238044000,8715235,17
255804280,9473092,9373
304841000,9333450,1072
305288000,9454383,2158
370648000,9359791,233
538005815,9367712,2770
538001255,9173757,4615
244956000,9467225,215
431005914,9748162,129
230367000,9132002,2651
232647000,8003632,1708
538005816,9367700,1814
538003992,9499840,36
245239000,7365851,3910
370940000,8205216,20
308695000,8308147,468
431005916,9746310,2
248874000,9496850,1
339400116,9328613,73
377901032,7013680,36
538005817,9287900,304
248418000,9456290,4
246594000,9489534,650
563486000,8768244,2
235075439,9054353,15529
538003993,9475612,8
565994000,9582532,2636
371451000,9321873,2425
211442520,6609705,47
308531000,8309402,1005
248646000,9540273,2092
538005818,9287895,671
259022000,9435478,734
246202000,9085247,1657
538003994,9457763,51
366995960,8845353,392
311033600,9422378,108
431001357,9554468,2
273339700,8721313,8
563550000,9186235,1179
246430000,9248564,1751
312707000,8416748,940
566049000,9438511,1454
211290730,8912209,144
234285000,9103893,805
310427000,9255945,581
211214750,8986901,128
229879000,9464376,1675
247213700,9393125,1
338411000,9212424,2
240969000,9419096,74
212499000,9087465,6
564061000,9391660,1231
236401000,9322164,2130
566341000,9517903,189
367682610,9786499,3
311166000,7108930,479
229715000,9692856,799
367342960,9407562,6383
431000912,9478341,7
212791000,9154268,203
367606630,9668154,272
229943000,9710892,138
228041600,9694505,417
238743840,9415193,43
370579000,9315953,2
316023504,9144342,64
235095972,9518804,1710
257479000,9436159,382
211214980,8816015,973
314021000,9279020,1548
244887000,8704004,382
356306000,9211157,187
218469000,9357963,17
244659000,8008319,3683
231839000,8914130,39
366011000,7717690,8
255801560,9131955,1964
538070730,8627672,34
677051600,7501871,15
366912240,7932252,2243
245398000,9167796,200
230298000,7935307,444
258054000,8612794,15
371154000,9333149,1932
308462000,9057549,5
376549000,8412558,40
319069500,9565792,4
245690000,9271858,853
235101101,9233337,87
219272000,9002568,1
246361000,9315006,7726
312638000,8942931,753
366908000,9203825,484
351808000,9103362,147
563481000,9340582,559
565533000,9408956,77
248413000,1007316,2105
511035000,7812945,2
338570000,8993784,8
273449990,9294458,62
441509000,9409376,5
201100097,7125196,64
354827000,7396147,74
319015100,1010351,163
210920000,9105152,8
249380000,9313709,781
441737000,9294783,55
273311900,8704559,427
366760680,9178379,459
636015240,9518969,361
366709780,7214325,783
477759800,9514054,140
212494000,9141625,7085
636091222,9323493,1682
311000182,9606948,280
237389300,8652873,10
261000620,6519302,2152
235108619,9701798,186
236272016,9322566,1
229646000,9226425,621
413171000,9337937,500
227202000,9050618,35
311000183,9606950,514
235101105,9271391,1002
304247000,9107394,27
367331210,7513379,151
273334930,7612498,904
369285000,9232280,223
367582010,9089396,1
247341100,9672088,3315
351070000,9401518,95
241407000,9310525,978
229710000,9702455,183
256735000,9580974,744
477300300,9682459,885
250002688,9518218,4195
356301000,9682617,6157
231834000,8124474,768
232005120,8701026,652
311000184,9610767,439
205416000,9314284,6447
218692000,9421233,8
235095979,9623996,2144
273355680,9645061,171
308165000,9034092,4598
211367460,9229831,49
367360990,8201210,1915
636015016,9491628,899
371085000,9692416,945
244810490,9556040,2014
366839000,7530808,32
210559000,9282950,39
248572000,9443035,740
565464000,9336000,182
565692000,9334143,444
271000303,9001148,1467
209790000,9254680,1572
211477060,9452098,86
636015017,9497490,21
246064000,9195418,16257
209562000,8820298,1461
538070967,9650028,280
236263000,9268253,2970
249083000,9274537,320
367580190,9661003,11
247280900,9587805,176
239855900,8417546,1209
310125000,1001192,115
538006030,9664794,137
311092000,9209130,2740
229577000,9196852,452
636015019,9484936,1074
271000761,9016155,22
636013195,9214745,475
477144500,9448841,57
352542000,9300465,571
636014800,9564384,714
355497000,9325843,261
305719000,9504736,2317
227297000,9070307,265
263580000,9280043,142
367530350,9643520,4660
241338000,9371335,1210
256438000,8116439,1417
319438000,1007940,29
232003073,9147722,11
311018300,9393448,51
636015248,9528366,3691
229641000,9674725,458
212033000,8216136,11
229413000,8994001,317
244357000,9312200,6439
636091686,9410650,525
356460000,9538309,393
304014000,9432517,436
304470000,9199139,1597
372945000,9372327,172
636015249,9528378,1484
370341000,9461439,79
375736000,9195561,55
311989000,7415137,290
219019934,9684316,1
245096000,9255579,422
309701000,9038397,1771
477974000,9253117,85
740368000,8517463,3
636015478,9484704,198
218003000,9350135,172
373228000,9604926,118
237899000,9031961,2451
636014804,9382970,235
367351520,8851297,7
636015479,9622916,1688
538006490,9692351,245
538006034,9721322,484
211592740,8650382,18
636091688,9477359,17
211362460,9229829,37
357540707,7901978,5638
775993050,8328068,1
565003000,9691577,113
667013000,8943519,20
367032390,7942764,165
319082300,1012311,522
271000766,9045663,142
250102600,9278193,143
636014805,9382982,3142
247093500,8982797,42
636014806,9453511,231
470968000,9349514,312
431004083,9609196,20
431300414,9146209,5
271000767,9278818,465
366749710,9137351,3813
352017000,9370745,187
303890000,9193575,11695
408559000,9528548,43
258649000,9190858,1028
477185100,9473597,1
229344000,9195860,71
367440830,9585235,2007
271000768,9045730,190
253482000,9394715,2
305714000,9505584,225
230957000,9267560,72
371749000,9514016,2354
477390300,9630406,328
538006037,9696682,84
636014807,9460564,928
413478240,9608403,792
306777000,9268875,1086
23617000,9361342,2
256661000,9466611,114
259776000,9389825,601
431006365,9752735,20
356391000,9142174,1
269025000,9583110,53
319205000,9408798,525
538006038,9696694,702
219703000,9246736,5678
218098000,9354478,5023
256433000,9464584,127
246491144,9225639,2
319661000,1008504,150
258941000,9384461,69
244580000,9201944,2206
538006495,9613226,31
271043415,9257199,2321
249747000,9407457,881
577179000,7505358,9703
372712000,9317365,1488
538003540,9490674,36
370272000,9439137,212
477631400,9540833,1055
538006039,9697416,921
271000999,9396452,116
431501832,9325714,44
228339600,9450648,309
311756000,9305403,3003
228316800,9454395,1605
245091000,9393266,3047
636008972,8911102,449
377077000,9041502,36
312495000,9000302,55
210029000,9411525,18
368817000,7390478,47
235450000,9244958,6976
518955000,9061265,117
212925000,9192430,2
271043873,8914776,264
538003543,9412701,16
366601000,9044671,36
310051000,1004625,64
354228000,9755684,611
367117690,8206870,20
412061000,9177507,67
354456000,9317547,111
441594000,9469962,9
367276000,9551997,16
367371830,9544229,14726
354520000,9478573,323
211219990,7349455,159
352012000,8618308,46
470963000,9349502,283
431501835,9372779,2
367112000,9347396,108
305873000,9429235,4332
273370990,9243801,12385
538003317,9356660,217
241036000,9216705,2
255804290,9572745,3909
355031000,8813116,801
316003663,7434779,26
371516000,9414888,233
246659000,9551935,5029
374859000,9708679,472
245824000,9013048,3580
248939000,9451094,452
240201000,9325453,507
371744000,9546980,137
371972000,9342827,138
256592000,9389930,180
431001136,9522790,5
319592000,1009352,658
372643000,9729946,54
244620146,8994063,2164
477311600,9484285,38
259543000,9362011,2446
246723000,9444338,4193
431501837,9343792,10
431200271,9018397,3
224549000,9080015,8777
247006000,9010943,2347
235050369,9333591,691
431501838,9094315,2
515479000,8519289,5
477216000,9197935,2477
375662000,9544360,2
564582000,9698355,1218
235153000,9229013,459
431005927,9713325,3
212856000,9140968,1845
515315000,9258210,2
244790899,9572006,3254
367388340,9585065,17390
316003666,7434781,27
224175960,8743995,262
316026694,9665281,137
538003776,9233210,577
224209350,9392717,176
518886000,8315906,385
538003549,9441180,539
316026695,9665279,66
414044000,9615133,335
377901044,7416961,64
303296000,6604810,60
366966650,9327267,12063
257836000,7633387,32
211286500,6417657,3
235093018,8645806,663
305412000,9440590,4415
230655000,8027896,123
245527000,8906248,1372
256295000,9114737,1096
371219000,9346304,291
311029600,9422677,2762
246426000,8136207,12325
255801570,9131967,13
309038000,9298662,274
235070675,8758988,64
477014600,9227027,334
565826000,9235701,2239
311006800,9267962,2756
250002464,9605516,5
477242600,9633745,30
372346000,9325439,39
563610000,9367592,282
636091001,9326835,233
373085000,9520601,108
477852900,9587154,945
236625000,9213284,270
249445000,9396000,45
273447490,9109811,48
636015020,9484948,86
564057000,9348302,3969
338407000,9670353,69
477985300,9287429,121
431000926,9460045,36
351299000,8611219,91
311682000,8512970,2
238199000,9082881,509
224772000,7325887,1905
225379000,9485708,102
518589000,9057214,26
378316000,1010973,7925
229939000,9363998,54
636091231,9318101,6
368515000,9542568,10
269848000,9298375,72
356986000,9727118,1593
304768000,9014949,5170
518881000,8857916,195
636015250,9581667,2205
671046000,8500070,93
244719000,8135459,21
636091004,9194957,2073
265192000,7364144,13
357269000,9187502,249
304832000,9313694,472
305279000,9387310,3850
367016420,7114020,6154
215870000,9259991,1095
636015251,9581679,2404
304604000,9283540,130
305343000,9407574,1393
311000193,9567740,1131
413375380,9562489,5
431263000,9746827,92
211409660,9296949,5463
636015252,9457610,1979
305115000,9355460,5936
230358000,8418174,29
209855000,9677947,1
219560000,9417919,309
565757000,9705988,111
241190000,9410909,722
308522000,8308159,1120
374785000,9600619,109
372049000,9343522,939
230650000,9234082,6
477173600,9380972,172
248865000,9467627,150
376609000,9142447,110
246585000,9479280,9075
636091006,9172947,494
563153000,9694622,2596
367561730,9660994,175
310646000,9143051,60
210916000,9598294,1487
311000195,9635468,412
248701000,9424869,10738
367063310,8919934,985
338630000,9220249,2
219017203,9656981,7918
564280000,9265926,647
237021400,8969343,2
515177000,9140190,2
636015483,9595216,10
310710000,9343194,1356
271044090,9558945,12
271000770,9319947,89
368674000,7420390,832
355854000,8812904,148
224311000,9320104,6404
229706000,9175494,25
368446000,7049627,1015
477547100,9407146,49
229934000,9674529,38
247314300,9473066,100
353346000,9293557,30
256959000,8707771,1
232003081,9141766,4347
314012000,8909068,1736
376002500,7424786,394
431600379,9124342,243
370798000,9537472,8838
244878000,9297204,1460
378112323,9579171,30
636091466,9373462,2622
351130000,8758706,15
311000199,9462067,57
305046000,9413456,1353
305274000,9372212,417
257990000,9326603,252
257306000,9393852,5562
271000773,9290359,118
244660766,9580742,1
538006042,9742663,518
245225000,9606857,7987
357100000,9404338,1468
220648000,9428451,2061
245681000,8632110,3950
538006270,9664809,87
312629000,9186479,83
565980000,9336490,429
209850000,9355422,9165
514369000,8228036,236
374552000,9738741,6
636091469,9307944,15
566199000,9296872,700
563084000,9595656,16
246580000,9192375,1101
366905750,9271004,2
538006271,9311256,2053
231092000,5370620,5604
538006043,9326782,16
239438000,8681367,1
636014814,9551868,17
311042400,8804579,1614
244050469,9239551,13038
20110123,8120595,22
636012762,9309241,6355
271000319,8884555,73
236323000,9143788,989
367416750,9565596,1908
514433000,7741251,73
367866000,8511500,34
310641000,9253818,296
538006273,9711420,455
229637000,9180126,543
477478100,9293466,29
247245300,9337779,176
319726000,9231896,31
205851728,9545651,1
266203000,9333917,1
537206843,9416795,1
518351000,7369168,470
266431000,9255270,1266
247332100,9439242,177
367486440,9579951,14
538006047,9689548,1348
256934384,9428437,1
304302000,9125085,72
341032000,8728490,33
538005600,9702417,201
211223780,9107409,31
244873000,9102461,1283
235679000,9258870,3117
235081745,9302657,372
538006048,9686388,1000
564944000,9188790,1852
636012766,9323962,30
538005601,9682332,525
305041000,9354387,524
245384000,8802662,12550
220579000,9425734,6011
219194000,9310537,112
271043424,9037305,128
271000779,8320107,51
538003321,9394935,1266
431004095,9658317,3
209781000,7902635,392
538003550,9473913,1196
246055000,8431932,5338
538003322,9394947,277
374255000,7810208,45
232400000,9282479,80
367434320,1223582,3
367007870,7530078,1026
636012767,9309253,2134
245220000,9018610,6761
371140000,9574054,797
538006049,9386249,482
233007000,8500393,347
538003323,9416795,2810
352697000,8906389,54
232400001,9207120,2
247294700,9465514,15
538006278,9697806,378
244531072,8432962,1
247089500,9208083,49
235054705,9307762,205
249074000,9171383,89
240658000,9326811,229
354813000,9229336,5
303658000,9382877,73
538005604,9547178,215
367861000,8906626,51
636012769,9370628,76
247130700,9305269,990
355488000,9536959,1441
538003552,9473937,1977
566030000,9431288,1179
311083000,8807997,594
319885000,9544918,846
538005605,9669342,544
477222300,9660566,697
211266430,9173977,55
356159000,9382061,9
219927000,9129598,4281
240722000,9085522,1742
353044000,7719686,184
229632000,9669653,836
431501616,9213181,89
431200050,8131099,195
229860000,9130200,1149
241329000,9143491,516
319429000,8309543,4907
314262000,9178446,3838
235098256,9284166,4948
304461000,9252864,561
232002648,7902324,7710
370496000,9502568,24
477832600,9619854,103
538003326,9427275,3832
244576000,9361330,2942
218158000,9343728,2380
319721000,9229685,61
370560000,9512161,880
564875000,9304590,76
367077790,7644221,213
740359000,8604694,3
477942200,9592094,3148
373219000,9573115,2311
538005607,9675456,1499
214181305,8002808,10
538003328,9411587,79
371071000,9609433,1097
538003784,9461269,109
311816000,9291262,1728
235674000,7005982,8
431501619,8954532,10
250002012,9440253,555
248494000,9430959,1534
236185000,9251676,595
538005609,9704477,70
366919770,9253583,5062
247061700,9217589,9
538005838,9708837,1936
311058700,9445590,33
229499000,8808525,1635
354744000,9339296,926
538003786,9430313,1426
239592000,9173733,2555
211290750,8116697,2
352692000,9607813,14
354972000,9275971,3448
671636000,6609729,32
352236000,9409704,9
367336000,9369382,1674
671408000,7016644,33
303589000,7917800,417
229107000,9125669,525
229335000,9177480,16
240653000,9304617,452
538005839,9708784,1013
314193000,9056040,1076
477699600,9630418,339
538003559,9292163,555
305933000,9549592,1394
230948000,9250098,4309
352300000,9524035,62
246719000,9466295,468
259995000,9539884,2
235108405,9129134,482
304164000,9347061,1165
211284230,9186388,1132
372639000,9362372,388
372867000,8109266,1126
256424000,9398008,75
477786400,9184550,42
311027100,9417098,380
367074840,8997974,121
256652000,9368613,122
247325600,9346914,8890
258704000,9676216,4085
431000932,9523770,5
316003678,6503731,41
258932000,9370018,61
306832000,9357482,1068
367589310,8968181,20
241324000,8105088,50
247458000,8013235,141
367391920,9559157,1
205561000,9459395,92
477896000,9221011,1386
244571000,9394038,6402
370491000,9378486,1702
740354000,8619754,10
564870000,9402328,16
373442000,9623738,26
431401017,8816261,3
566922000,9532783,19
255801580,9190157,3926
232490000,8205668,174
210248000,9349227,2981
248033000,9391945,1012
209023000,9523366,900
518718000,8504284,40
209251000,9307229,24
368808000,6924571,14721
367653540,9755098,417
226019000,9587817,1311
636091012,9152181,2245
354447000,9254575,283
210312000,9134153,333
211232340,5221491,207
441129000,9032305,4
236180000,9063299,296
636015031,9210050,375
367309420,7802627,19
240128000,9277254,970
367153070,9415583,429
352003000,9320087,1578
431602206,9284233,19
240584000,9321720,503
229038000,9537927,1509
636015032,9505900,158
303584000,9273686,35
235090761,8223036,8
229266000,9608702,217
237096100,6620034,177
273442040,9109823,63
636015261,9421063,508
431602207,8986468,4
229102000,9608697,387
247256600,9377195,604
368070000,7366805,37
308815000,9330379,690
246878000,9617698,1019
244615933,9183491,13299
305700000,9535618,111
304095000,9330264,649
256583000,9368596,41
636091470,9327011,542
224000220,8731045,69
241255000,9593191,7369
319355000,9508237,4299
258407000,7638519,879
316012000,7503180,48
247233800,9343156,1192
636091014,9202869,1014
371507000,9687758,231
245815000,8315449,3198
636015033,9493896,1283
238991940,9559119,131
244615934,9779056,3895
636015034,9502635,866
636015262,9421075,415
273328200,9133355,106
224229670,9417907,150
271002600,9437787,324
372862000,8413875,493
538070984,9763930,74
566853000,9595515,50
636015035,9613056,25
235011600,9301603,1216
564573000,9633941,1748
636015263,9421087,254
477640200,9285940,929
636091472,9357119,194
450482000,7026663,58
367090590,8983428,28452
355919000,9304423,244
636015264,9421099,312
518877000,8415691,263
636015036,9484895,613
235090537,9204790,408
477817300,9631266,50
244810054,9634165,1036
209182000,9459979,3711
636091017,9194921,2037
636091473,9349801,1039
636015265,9224142,137
271002603,9212503,38
369638000,9499929,46
312481000,9128001,73
244615937,9780794,3359
262005000,9575981,26
215866000,9008469,1438
636091019,9141780,1083
369702000,9271119,22
636015494,9215696,356
367578020,8201272,7
636015266,9224154,531
265024000,8320767,869
226242000,9230476,8
240059000,9154012,1062
235090767,9501239,1063
636015038,8753794,189
671562000,7726093,13
305795000,9448372,218
357557000,9195303,68
419722000,9388376,475
302322192,9484223,1
256286000,9356244,74
229033000,9486477,1817
636015267,9229075,222
319058000,9539183,27
357621000,9212620,327
245518000,8139388,1864
636010032,9018658,778
305631000,9566784,343
311071500,9187045,489
271000325,8512047,211
636015039,8753809,6
271000781,9310331,225
367008090,7437068,31
538006050,9438444,4131
256058000,9250995,173
636015496,9231779,1332
235039868,9327891,18
563377000,9665592,1015
247046400,9245378,2
247297200,9465552,14
374617000,9710426,22
211200300,8301981,122
235061675,9363845,390
565817000,9364966,546
636012313,9282443,128
256122000,9287883,696
219620000,9632129,2385
246873000,9658109,735
576585000,6810471,6706
256350000,9578995,579
235063728,9440746,3605
563213000,9250892,1809
273118000,8904434,1322
477866700,9481465,157
271000783,9338735,8
636012314,9288681,2241
372401000,9573921,13
244041000,8113657,8949
271043201,8420672,14
538006053,9707388,608
566620000,9578000,3053
636091479,9344681,8
373140000,9598725,3128
636015498,9611905,58
636012771,9371024,32
219019955,8611958,621
351126000,9409338,789
367667560,8984563,68
353634000,7211854,1490
366998020,8635916,2256
235005770,8205852,4463
636015499,9215543,158
515301000,8206284,78
356749000,9116369,194
312020000,7361532,303
319084600,9761451,914
370858000,9381744,1314
232002650,8401468,7129
273435310,8723311,1425
257758000,9218648,189
219487000,9461702,1650
271000559,7613507,298
232002651,8401494,6207
447189000,9653434,337
538006284,9692313,184
636090807,9289544,10
538003101,9360817,35
357324000,9325609,2932
244790680,9340489,1
370922000,9597410,1837
247095800,9241815,1258
305562000,9017410,539
373809000,9582441,688
636012774,9372468,836
477077800,9484326,6
372268000,9316880,1805
538005610,9229984,38
245513000,9536076,351
237066800,9034901,4861
245741000,9467172,525
244048976,9469376,1
235808000,9169615,1876
319030200,1009168,6395
563696000,9161314,429
209618000,8321591,4
271043661,9628013,199
538003102,9166663,1735
