366966060,900000000,869
169618014,271865353,1
367109910,100120002,568
896876500,896876500,5155
379878208,882455200,1
367041000,772953800,1369
101950528,441472513,1
369109000,960182100,7021
377047000,865503300,14083
923166,923198531,571
84612544,136377683,1
235091503,967691700,15632
186412032,289444623,1
205301290,205301290,12506
336818688,775258196,3
205369213,792723456,1
403001000,100330800,512
236803518,805306885,1
513100397,939524613,1
244740822,851443712,1
366961638,134220160,1
244660437,952107008,1
236111602,890361200,8940
367159140,100000009,16881
367525740,123708200,12734
538003281,122663003,1
235000031,920695600,185
311000450,941956500,1137
367175780,119737700,8744
232157876,134508559,1
244870424,754974720,1
773829973,358580501,1
366892350,896644400,22
239814400,919944000,666
224178000,919282000,191
101920768,203166486,1
312067993,129951596,1
246189996,260576948,2
566140000,925016500,1166
514144552,402686473,1
244050315,696254464,1
367072930,555604000,58
367503580,123535400,2329
169646484,405807328,1
367475170,643755000,1
477932540,735157081,1
244690261,759169024,1
367075010,559486000,5893
417315498,715096341,1
235110248,972913000,3430
202491136,169932115,3
311062858,827097909,1
248905175,134218245,1
366961670,134217728,28690
202837248,270595411,1
101784960,643119048,1
244695124,805306368,1
52411050,715096341,1
353331983,722395628,1
543393158,104988761,1
205380044,268436516,1
367638040,842414700,1108
311091978,588023082,1
240334995,948823994,1
366955450,934302700,8
366211560,794769700,1685
367378880,102954500,16143
367477980,956945100,203
246955798,268480008,1
253236744,403777536,1
368574000,111111111,7
222175971,134309381,1
244100940,792723456,1
85468476,270537803,1
244700693,369098752,1
367658860,101258712,21168
305506037,651029646,3
367622520,125279100,16510
338358000,974446500,1583
248935403,134218245,1
367460360,303174162,2492
236567979,491076690,1
244260346,553648128,1
872401690,125829888,1
367603820,203000000,3729
229972021,403663062,4
244661600,268440970,1
244730902,202850304,1
247362700,919893900,60
304074015,218981522,1
16028802,136348168,2
232002110,680105400,1209
248204000,956092400,123
169624768,961886216,1
202558416,109051904,1
244860504,104857600,2
244780119,205520896,2
169048192,592785935,1
367306540,704815400,15719
367317630,100000000,1301
244820311,692060160,3
253050060,543672275,1
244259983,478150656,1
244891000,802740600,5364
235001210,111111111,187
246152043,994050144,1
203111134,790689107,1
213865878,134218276,1
218286000,950738600,4
374955877,356515840,1
310362000,905659500,633
367533864,520093696,1
367011730,167208008,9667
246274029,399232927,3
138285826,939524612,1
367515850,123799800,1865
370266961,324095007,1
109939832,522391683,1
244620756,499122176,1
538004485,926618800,225
185807390,270595411,3
366989480,369678172,3822
177528143,122946560,1
243638387,211468288,1
244709765,805306368,1
370671681,471012885,1
367477050,601846000,220
342596352,857797971,1
245882023,479000435,1
367650000,793355550,473
227583000,736250000,36
244520979,403425025,14
211708510,708837376,1
280300763,353804425,1
244749974,377487360,1
248536000,915816100,228
367005520,521156000,757
309306000,924728500,1968
244730966,205520896,1
235065014,790238600,2109
219514733,411848895,1
367144820,739099700,1912
316001454,651573400,33
496810212,214427259,1
231840017,419944381,1
369383000,800993500,5392
203181184,153154912,3
43387645,269426969,1
246848172,536895494,1
643889000,135200000,18
244820375,696254464,2
366237000,913704000,740
244780183,209715200,1
576159000,953285000,857
543405447,151126048,1
647409925,606650420,1
135798914,136317086,1
219928082,402653189,1
319908000,100154400,17707
245969686,552331737,1
420102174,150145368,1
367479870,904032600,675
431000670,960659600,8
325620000,813205500,202
202533248,558633097,1
9175042,536887296,1
303272000,812874700,29297
538070770,111000000,1372
246411000,983564100,17502
246536049,391155554,1
244730006,142606336,1
235413634,136348168,1
248884637,134218244,1
269024439,671089044,1
312539090,543822812,1
203192704,221025156,2
215905156,279838740,1
210605005,332090877,1
169622484,103817440,1
446014083,536904196,1
211345136,210552197,1
244834967,578813952,1
412622978,136348168,1
538005649,277659780,2
366967770,589861000,923
367005580,532464090,8957
366950140,730877400,1
246658035,868220928,1
367654230,972425700,60
366843420,925684600,3560
247311935,101767833,1
923088699,197501898,1
36420981,268451840,1
367456040,822592900,10501
374665000,977388200,24
780384031,402957112,1
470580000,111111111,1
367051030,762178600,328
304263032,367088411,1
636016599,976016599,4
237112600,902709900,619
244020107,864026624,1
638974801,541760005,1
513129819,160170243,1
89345849,136325126,1
245703013,561560538,4
245405024,357529885,1
367677120,125566800,1684
248565194,474065412,1
366550000,942137400,478
477001134,898811912,1
464371752,153343801,1
249138009,189114224,19
366709000,960179200,410
304080799,663459105,1
780833111,405800452,1
212934000,918039600,1769
367397160,121698200,17
311929001,177064780,1
367419340,121858600,5963
201657360,936513000,1
152848704,169932115,1
367594680,112935200,10
311296000,904651400,2442
212231014,592392703,1
367094730,569489000,30132
119234944,622858822,1
36700993,303174162,28
244030539,473956352,1
636091177,990797479,2
378908362,834669100,1
367467170,303174162,5944
185815936,794114056,3
233008995,793350114,1
211616859,671089408,1
2452247,528410628,1
218852732,608222217,1
219271000,739232300,6
305814010,433001194,1
366972383,230686720,1
135757127,201326592,1
227051000,862298300,93
367429770,947239700,33
212489144,277766646,1
367521640,899977600,124
367399980,121679400,7103
220501988,399394091,1
367692120,111256445,14118
743972994,136348168,1
319324000,898208400,1
319552000,101074100,14916
244620308,469762048,1
366724000,967069000,278
185833984,324352014,1
671345000,702182100,367
237446000,423744610,491
389804514,134274052,1
367165450,944826700,2851
367444730,113392800,10313
369881100,942411400,8
303461000,970442700,663
338208626,404010506,66
271554583,604001058,1
367625610,125215100,19960
487815936,656471379,2
245677459,805314560,1
345050001,194083077,1
244690325,763363328,1
819983633,276827161,1
235008045,881264500,3231
236108532,276840581,1
205415742,620756992,2
205388029,954434335,1
246178988,612992838,1
211519195,113246208,1
244746071,270598208,1
366904210,898304000,25
169625074,104633120,1
168913364,291042305,1
338718000,976573200,77
367625634,137798012,1
367466940,312800000,21558
1193046,303174162,3374
101781568,776533955,1
730120587,404494890,1
513671548,536887308,1
367645040,939738900,6959
367118360,812343200,2898
186446110,303829782,1
224836055,268451840,1
205509311,310378496,1
169511134,188506528,1
45820,232000001,320
356187002,994893128,1
234084000,781444800,318
219883995,701252638,1
228067700,910801300,219
367404580,121351500,23652
236700382,102823251,1
235000150,896547600,20
203154432,270595411,1
636011265,925968000,4658
319088452,659518295,1
372608000,932561100,12
205342717,130023424,1
245944000,245944000,5375
244620372,473956352,1
1024061229,218403379,1
244870552,763363328,1
101859904,220263763,2
367299266,625148544,1
367186000,722350800,12728
367452810,960234400,20552
367061960,103840500,11
538003816,929082800,98
203823492,103284736,1
261595087,134217992,1
370592000,943822400,1
962954732,209977345,1
244660584,244660584,835
367430640,898748600,8762
244770774,666894336,6
563022543,181066464,1
338891000,866971100,469
538005201,248772964,1
244690389,767557632,1
244050443,705494015,1
367393920,132535621,14
185706944,689705750,1
102407168,203486547,2
367313530,120176400,172
236168198,155321093,1
244372000,926477600,34
244185899,136314949,1
149151874,136348168,1
538071053,898795500,14
29445121,201326592,6
372766044,541489519,1
258308000,928164500,350
367437890,108153200,138
367005150,563628000,4
858212038,856383342,156
152824286,777335635,1
368548080,923456009,152
367642030,937096500,50
338329000,970443900,16
219438144,926946177,1
235004366,880795900,1963
367495120,218351051,1
311023497,395310782,1
227152000,841819800,45
316003878,521578900,670
770304,908436297,1
367606000,929868600,3146
274726942,552813824,1
367612240,125189700,2543
271001066,899218200,24
213634498,469762564,1
305389043,500167311,1
244620820,503316480,4
319425000,935087400,94
244790615,893386752,1
366908460,250000000,1240
235067451,906471200,14968
205346941,406847488,1
477892924,286047889,3
235054989,942998600,2
367816000,739045400,1459
367689490,126138300,11
211443162,499122176,1
366764730,918857000,34133
205678900,123456789,1
367140730,876903000,1139
373824000,861896800,122
367600490,125054400,233
367348240,692127000,1
355862000,912172800,3375
367663560,125856400,22130
244260495,511705088,1
236361000,739399000,336
202492416,186389270,1
319082400,101278700,131
366947000,822510100,1159
202539840,773911891,8
366982350,166800000,4
244740054,805257216,1
367305982,134289792,1
152877406,806953285,1
556334583,197132288,1
246245037,646198527,1
630454117,256841970,1
367119570,118667200,16
481238652,805340168,1
252986752,240464399,3
366871480,897653000,434
367678830,519229000,386
235112233,953936500,152
118152074,106248199,1
367492110,939906400,114
235104618,922069100,62
305176048,500077962,1
366900590,761991500,18621
367405790,969494000,21770
367534690,123904200,18055
244620884,507510784,1
235797238,176161284,1
146820625,102793736,2
226070000,881755200,179
235103938,100039400,1878
52114368,404813139,2
366999010,896704600,188
367477180,521595900,15
367300160,764432400,1357
366138000,938814400,1203
244830871,310378496,1
356848968,269216006,1
341346008,113933860,2
169641266,555808083,3
367415206,260046848,1
319264000,963681400,8634
232007140,524296400,295
591477064,201721888,1
244710293,998244352,3
774518462,550101011,1
371860010,571357139,3
240266002,721644988,1
232398000,100015000,379
730462095,490915589,1
904349980,268472472,12898
412295965,204019442,1
248000847,808653906,23
211628260,866181200,8046
255805690,960994000,36
625083912,545392672,1
431602305,344637643,1
244860696,118827899,7
244525978,696900367,1
244740502,830472192,2
244700309,343932928,1
636015972,935154300,4174
538005730,937419300,72
1066888367,403177482,1
367316130,100200000,1
367705600,889031000,51
235204451,204968197,1
817909376,810292448,1
244579345,536887296,1
367069430,971339000,60
202585344,488379158,1
244870104,734003200,1
202456448,105928193,1
169509632,102823251,1
369704000,926452000,1376
244701013,390070272,1
244689541,201326592,1
244455000,915854900,673
176895310,268506253,1
117514572,428682234,1
636016680,403532213,2
186413824,943216096,2
232004107,732530600,21264
367670970,648866000,2925
244250574,935329792,1
416563264,153812697,1
236480984,701393517,1
367145680,303174162,31
235029147,906768500,10520
1320158,958461267,1
457900227,821663100,12
367483870,876511300,1372
235018062,889105300,31
367514360,123632600,22469
367109650,792330400,28027
185842334,455144787,1
367530000,743763000,22
368293000,436829310,1426
353387802,532685062,1
906502188,450864469,1
319191000,963622800,4555
367007090,170000000,2905
273316220,888161800,1
367759000,930531200,4709
371955712,546232907,1
211298150,813723700,1604
320584350,352641224,1
186407616,139482625,1
366993940,610000000,1
302884389,204472447,1
253067328,793547655,1
219963996,575188196,1
513112305,201326592,1
244780759,247463936,2
212905008,739261597,1
366047000,646737000,3511
244820951,734003200,1
367564980,803776200,767
542348723,206438456,1
1142784,270595411,1
219329600,421270294,7
244020235,872415232,1
367035920,151000000,204
205483007,735011713,1
237928000,925485000,622
366768030,919847200,190
244700373,348127232,2
286961886,272667777,1
266274000,682549000,8
463765504,150145368,1
376550501,210794047,1
211706350,781833900,10
270318336,354481491,1
175510450,292770850,1
515709386,134225970,1
366778440,108581700,61
245778000,843389900,3352
248879263,809858050,1
186407646,320927059,2
232004165,831199800,9502
367003360,104215700,2841
205515199,696254464,1
640642892,276835338,1
244665047,268533898,1
367582020,831573600,336
370397888,320606998,1
999999962,163577856,1
367382440,122100111,13
235007418,235007418,19
239412608,135790918,1
341816661,358580501,1
257239000,851067300,1338
399601000,262319382,274
367511340,958112400,16515
367404620,121351700,23378
245741989,964689920,1
477848443,592253123,1
229357035,902686248,1
5255568,830472192,2
246273005,332188980,3
809178088,537626646,1
366918450,896438100,102
246538033,523599572,1
152843008,706803027,1
247002040,864648971,1
169617536,203486547,10
245127004,390848143,4
366062000,607950000,83
381878314,552948560,1
367703330,126363600,11280
240893000,940290200,165
366677000,107661600,1092
370372672,856487056,1
367613940,125186600,14420
244700821,377487360,1
367643740,974270400,87
244100684,779829248,1
306104000,976383700,385
244620436,478150656,1
338460000,896705800,253
903975513,473956352,1
186401152,270275350,2
367706810,126576300,1
680455995,402653216,1
245262161,297795584,1
169224320,589362515,1
370581974,567401415,1
245741029,902853924,1
406284040,105452701,1
243601043,403425025,2
413522110,999999999,1
236111826,131133533,1
240787000,938039800,2656
257869000,931247000,1440
367117780,517870000,62
367394290,540641809,9
1322058,958461267,1
211476058,507510784,1
186427520,827147212,2
244136062,541106208,1
367649320,122679600,3297
367637540,125563400,3869
366757430,366757430,18
369857000,811801100,9
306752000,881363500,210
367151450,104623000,22697
83520320,559691826,2
205654978,198721695,1
367406080,121954100,28204
367570728,788529152,1
943805012,673219080,1
169599582,337704275,2
362789546,715096341,1
367401630,670847200,1
186315968,169612054,1
366692000,781953900,10003
319520000,100915600,44
538003921,164471679,1
101822592,723580243,1
