211270850,SEA,SEA,160
275402000,SEA,SEA,1418
538003037,SEA,SEA,395
304001000,BEV,SEA,1
419094500,SEA,SEA,389
232003081,SEA,SEA,406
538005405,SEA,SEA,323
311601000,SEA,SEA,215
256104000,SEA,SEA,36
246085000,SEA,SEA,441
219613000,SEA,SEA,378
477014800,SEA,SEA,363
225339000,SEA,SEA,438
235108471,SEA,SEA,475
235089619,SEA,SEA,253
244562000,SEA,SEA,191
477881600,SEA,SEA,294
237453600,SEA,SEA,314
245127000,SEA,SEA,445
636015123,SEA,SEA,474
229410000,SEA,SEA,109
305857000,SEA,SEA,611
355153000,SEA,SEA,412
311000222,SEA,SEA,103
305459000,SEA,SEA,435
215047000,SEA,SEA,304
312990000,SEA,SEA,156
353850000,SEA,SEA,113
240266000,SEA,SEA,158
211222710,SEA,SEA,846
538004314,SEA,SEA,375
247088200,SEA,SEA,60
566085000,SEA,SEA,3
372843000,SEA,SEA,634
245718000,SEA,SEA,700
257385000,SEA,SEA,690
319030200,SEA,SEA,166
205665000,SEA,SEA,1052
538003321,SEA,SEA,43
477007300,SEA,SEA,289
367186040,SEA,SEA,96
370957000,SEA,SEA,460
246172000,SEA,SEA,650
205283000,SEA,SEA,450
248052000,SEA,SEA,113
227006750,SEA,SEA,21
234270000,SEA,SEA,487
258645000,SEA,SEA,262
577011000,SEA,SEA,457
266259000,SEA,SEA,49
249491000,SEA,SEA,690
246338000,SEA,SEA,761
477942400,SEA,SEA,249
441567000,SEA,SEA,26
246762000,SEA,SEA,594
215234000,SEA,SEA,5
229276000,SEA,SEA,4
355507000,SEA,SEA,670
211149000,SEA,SEA,296
248764000,SEA,SEA,1
256755000,SEA,SEA,210
413173000,SEA,SEA,691
256661000,SEA,SEA,32
371172000,SEA,SEA,466
265735000,SEA,SEA,270
225329000,SEA,SEA,520
373478000,SEA,SEA,109
211228200,SEA,SEA,519
235102583,SEA,SEA,318
368685000,SEA,SEA,59
218781000,SEA,SEA,9
235008929,SEA,SEA,16
249425000,SEA,SEA,716
477612200,SEA,SEA,109
235080906,SEA,SEA,481
305578000,SEA,SEA,444
538004913,SEA,SEA,889
565039000,SEA,SEA,423
311059100,AMS,SEA,4
636016361,SEA,SEA,33
247241900,SEA,SEA,308
477282900,SEA,SEA,95
636017145,SEA,SEA,68
247315400,SEA,SEA,6
255805658,SEA,SEA,108
351243000,SEA,SEA,513
538005283,SEA,SEA,67
577179000,SEA,SEA,1269
235102681,SEA,SEA,26
248384000,SEA,SEA,73
354254000,SEA,SEA,72
240435000,SEA,SEA,317
236111951,SEA,SEA,14
236559000,SEA,SEA,566
367498680,SEA,SEA,483
538003515,SEA,SEA,438
228320900,SEA,SEA,711
257555000,SEA,SEA,538
244990000,SEA,SEA,452
304010685,SEA,SEA,11
246481000,SEA,SEA,267
431500789,SEA,SEA,293
245612000,SEA,SEA,749
235079807,SEA,SEA,267
240788000,SEA,SEA,446
304726000,SEA,SEA,355
377255000,SEA,SEA,158
636012813,SEA,SEA,234
244250000,SEA,SEA,15
538002164,SEA,SEA,203
210816000,SEA,SEA,292
372723000,SEA,SEA,29
538006123,SEA,SEA,420
538001646,SEA,SEA,448
235007440,AMS,AMS,913
303198000,SEA,SEA,383
636092455,SEA,SEA,459
256903000,SEA,SEA,18
377912000,SEA,SEA,25
431230000,SEA,SEA,13
220529000,SEA,SEA,235
235100386,SEA,SEA,231
354363000,SEA,SEA,27
470968000,SEA,SEA,200
245170000,SEA,SEA,462
247046400,SEA,SEA,95
636015457,SEA,SEA,451
477241900,SEA,SEA,164
352027000,SEA,SEA,183
538005795,SEA,SEA,17
235087214,SEA,SEA,72
235091401,SEA,SEA,97
636016717,SEA,SEA,88
636016205,SEA,SEA,14
412533000,SEA,SEA,707
564324000,SEA,SEA,38
538005676,SEA,SEA,336
538004470,SEA,SEA,299
311656000,SEA,SEA,3
470170000,SEA,SEA,1270
212871000,SEA,SEA,466
215810000,SEA,SEA,327
477114700,SEA,SEA,138
258649000,SEA,SEA,435
636091933,SEA,SEA,17
305788000,SEA,SEA,902
241319000,SEA,SEA,25
245610000,SEA,SEA,471
341599000,SEA,SEA,915
477160100,SEA,SEA,101
224121250,SEA,SEA,1426
234234000,SEA,SEA,226
477007100,SEA,SEA,136
636012464,SEA,SEA,1
374846000,SEA,AMS,2
636011396,SEA,SEA,20
232003521,SEA,SEA,192
431003365,SEA,SEA,171
605086010,SEA,SEA,3
477319300,SEA,SEA,106
235006740,SEA,SEA,116
244670078,SEA,SEA,3
235106475,SEA,SEA,187
305964000,SEA,SEA,36
225322000,SEA,SEA,3
238199000,SEA,SEA,415
304914000,SEA,SEA,389
244153000,SEA,SEA,857
366358000,SEA,SEA,50
256243000,SEA,SEA,406
440266000,SEA,SEA,9
249490000,SEA,SEA,717
233558000,SEA,SEA,320
636012731,SEA,SEA,405
244790985,SEA,SEA,486
441613000,SEA,SEA,154
304690000,SEA,SEA,70
253295000,SEA,SEA,971
255805776,SEA,SEA,813
672704000,SEA,SEA,202
316003661,SEA,SEA,705
373445000,SEA,SEA,158
229145000,SEA,SEA,51
563153000,SEA,SEA,229
566638000,SEA,SEA,467
244758000,SEA,SEA,844
636015914,SEA,SEA,18
211442520,SEA,SEA,49
219084000,SEA,SEA,388
220514000,SEA,SEA,442
224047690,SEA,SEA,500
256959000,SEA,SEA,412
319721000,SEA,SEA,181
238005000,SEA,SEA,183
212598000,SEA,SEA,185
319648000,SEA,SEA,5
239642000,SEA,SEA,204
212865000,SEA,SEA,207
538002463,SEA,SEA,50
212350000,SEA,SEA,717
220625000,SEA,SEA,230
236638000,SEA,SEA,499
211673600,SEA,SEA,436
311053100,SEA,SEA,230
304070935,SEA,BEV,1
518690000,SEA,SEA,4
319571000,SEA,SEA,708
305740000,SEA,SEA,341
235634000,SEA,SEA,37
566819000,SEA,SEA,60
477071400,SEA,SEA,220
249530000,SEA,SEA,272
431101045,SEA,SEA,376
431773000,SEA,SEA,143
235075245,SEA,SEA,549
209008000,SEA,SEA,24
232872000,SEA,SEA,10
370993000,SEA,SEA,199
235066164,SEA,SEA,233
235066353,SEA,SEA,134
249403000,SEA,SEA,638
231356000,SEA,SEA,234
305119000,SEA,SEA,404
314377000,SEA,SEA,504
245931000,SEA,SEA,1439
370959000,SEA,SEA,369
236283000,SEA,SEA,116
356303000,SEA,SEA,644
277400000,SEA,SEA,560
431000879,SEA,SEA,245
368074000,SEA,SEA,198
218601000,SEA,SEA,618
244536000,SEA,SEA,463
477555000,SEA,SEA,473
236339000,SEA,SEA,102
373162000,SEA,SEA,458
258702000,SEA,SEA,59
245225000,SEA,SEA,458
305145000,SEA,SEA,329
231774000,SEA,SEA,50
235032474,SEA,SEA,633
246104000,SEA,SEA,445
304092000,SEA,SEA,480
636015262,SEA,SEA,357
239981000,SEA,SEA,22
353383000,SEA,SEA,48
305533000,SEA,SEA,420
247148700,SEA,SEA,175
538005195,SEA,SEA,22
566341000,SEA,SEA,159
305774000,SEA,SEA,17
319121000,SEA,SEA,724
367420240,SEA,SEA,1
235102586,SEA,SEA,99
357506000,SEA,SEA,376
244321000,SEA,SEA,314
231160000,SEA,SEA,408
245570000,SEA,SEA,1020
240082000,SEA,SEA,232
538005267,SEA,SEA,231
236204000,SEA,SEA,416
371332000,SEA,SEA,15
338748000,SEA,SEA,478
371202000,SEA,SEA,289
219157000,SEA,SEA,454
356864000,SEA,SEA,137
538003481,SEA,SEA,253
368485000,SEA,SEA,20
352983000,SEA,SEA,111
312940000,SEA,SEA,193
356117000,SEA,SEA,24
417222322,SEA,SEA,132
235307000,SEA,SEA,69
367456860,SEA,SEA,155
255740000,SEA,SEA,14
