((235050032,2407534),(List((BEV,2407530,2407534)),List((4.928116798400879,53.44728088378906,10.800000190734863,2015-10-10 23:49:16.368))))
((235050032,2407534),(List((BEV,2407530,2407534)),List((4.928801536560059,53.447471618652344,10.800000190734863,2015-10-10 23:49:25.463))))
((235050032,2407534),(List((BEV,2407530,2407534)),List((4.929715156555176,53.447731018066406,10.899999618530273,2015-10-10 23:49:36.848))))
((235050032,2407534),(List((BEV,2407530,2407534)),List((4.93063497543335,32.47660827636719,10.800000190734863,2015-10-10 23:49:55.964))))
((235050032,2407530),(List((BEV,2407530,2407534)),List((4.715866565704346,53.379180908203125,11.300000190734863,2015-10-10 23:00:46.971))))
((235050032,2407530),(List((BEV,2407530,2407534)),List((4.717169761657715,53.38053894042969,11.300000190734863,2015-10-10 23:01:16.650))))
((235050032,2407530),(List((BEV,2407530,2407534)),List((4.722411632537842,53.385921478271484,11.199999809265137,2015-10-10 23:03:16.650))))
((235050032,2407530),(List((BEV,2407530,2407534)),List((4.72868013381958,53.39143371582031,11.0,2015-10-10 23:05:27.222))))
((235050032,2407530),(List((BEV,2407530,2407534)),List((4.7321882247924805,53.39360046386719,10.899999618530273,2015-10-10 23:06:27.237))))
((235050032,2407530),(List((BEV,2407530,2407534)),List((4.733371734619141,53.39424133300781,10.899999618530273,2015-10-10 23:06:46.265))))
((235050032,2407530),(List((BEV,2407530,2407534)),List((4.73405647277832,53.394615173339844,10.899999618530273,2015-10-10 23:06:56.864))))
((235050032,2407530),(List((BEV,2407530,2407534)),List((4.736023426055908,53.395538330078125,10.800000190734863,2015-10-10 23:07:26.557))))
((235050032,2407530),(List((BEV,2407530,2407534)),List((4.736891746520996,53.39592742919922,10.800000190734863,2015-10-10 23:07:39.595))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 21:20:17.215))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.8116865158081055,52.41465377807617,0.10000000149011612,2015-10-10 21:20:36.628))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.811753273010254,52.4146728515625,0.0,2015-10-10 21:20:46.075))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.811583518981934,52.41459274291992,0.4000000059604645,2015-10-10 21:20:56.447))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.811718463897705,52.41484451293945,0.20000000298023224,2015-10-10 21:21:06.921))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.811824798583984,52.41474533081055,102.30000305175781,2015-10-10 21:21:17.215))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812358379364014,52.4146728515625,0.20000000298023224,2015-10-10 21:21:27.795))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812358379364014,52.4146728515625,0.20000000298023224,2015-10-10 21:21:46.068))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.81231689453125,52.41481018066406,0.20000000298023224,2015-10-10 21:21:56.441))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812368392944336,52.4149284362793,0.20000000298023224,2015-10-10 21:22:06.906))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.81240177154541,52.414920806884766,0.20000000298023224,2015-10-10 21:22:17.204))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812436580657959,52.41482162475586,0.0,2015-10-10 21:22:37.468))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812660217285156,52.414398193359375,0.20000000298023224,2015-10-10 21:23:17.201))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812608242034912,52.414451599121094,0.20000000298023224,2015-10-10 21:23:27.323))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.813230037689209,52.41438674926758,0.5,2015-10-10 21:23:46.076))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.813421726226807,52.41435241699219,0.20000000298023224,2015-10-10 21:23:57.401))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.813188552856445,52.41450500488281,0.10000000149011612,2015-10-10 21:24:06.927))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.813049793243408,52.41456604003906,0.10000000149011612,2015-10-10 21:24:17.135))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812886714935303,52.414581298828125,0.20000000298023224,2015-10-10 21:24:27.055))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.813076496124268,52.41456604003906,0.10000000149011612,2015-10-10 21:24:37.466))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.813085079193115,52.41453170776367,0.20000000298023224,2015-10-10 21:24:48.255))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.8124165534973145,52.414554595947266,0.30000001192092896,2015-10-10 21:25:02.921))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812261581420898,52.41456604003906,0.10000000149011612,2015-10-10 21:25:15.067))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812164783477783,52.41460037231445,0.20000000298023224,2015-10-10 21:25:27.055))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812266826629639,52.41461944580078,0.10000000149011612,2015-10-10 21:25:42.282))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812263488769531,52.41461944580078,0.20000000298023224,2015-10-10 21:25:51.311))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.8121185302734375,52.41456985473633,0.20000000298023224,2015-10-10 21:26:02.931))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812183380126953,52.41457748413086,0.0,2015-10-10 21:26:11.934))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812343120574951,52.41457748413086,1.7000000476837158,2015-10-10 21:26:23.987))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.8117218017578125,52.41458511352539,0.10000000149011612,2015-10-10 21:26:35.870))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812294960021973,52.4145622253418,0.10000000149011612,2015-10-10 21:26:44.921))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812058448791504,52.41463851928711,0.0,2015-10-10 21:26:56.794))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.81182336807251,52.41459655761719,0.4000000059604645,2015-10-10 21:27:06.244))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.81191349029541,52.41453170776367,0.10000000149011612,2015-10-10 21:27:20.894))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812176704406738,52.41458511352539,0.30000001192092896,2015-10-10 21:27:30.121))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.81222677230835,52.41465377807617,0.10000000149011612,2015-10-10 21:27:42.286))))
