((477936400,24282184,24282493),4.819021701812744,52.410118103027344,0.0,2016-03-02 18:27:28.779)
((249118000,24281662,24282281),4.769800186157227,52.417999267578125,0.0,2016-03-02 07:19:27.425)
((244190000,24282006,24282310),4.879166603088379,52.40739822387695,0.0,2016-03-02 15:33:16.094)
((244190000,24282006,24282310),4.877266883850098,52.407833099365234,0.6000000238418579,2016-03-02 16:25:07.079)
((249118000,24281662,24282281),4.769800186157227,52.417999267578125,0.0,2016-03-02 13:22:05.396)
((271002144,24282000,24282040),4.809751510620117,52.422569274902344,8.899999618530273,2016-03-02 12:19:01.420)
((256465000,24281342,24282708),4.776521682739258,52.40101623535156,0.0,2016-03-02 20:56:07.521)
((244571000,24282223,24282224),4.862093448638916,52.41279983520508,0.0,2016-03-02 15:43:17.097)
((256465000,24281342,24282708),4.776454925537109,52.4010124206543,0.0,2016-03-02 14:41:07.630)
((219430000,24281924,24282643),4.773441791534424,52.40449905395508,0.0,2016-03-02 16:19:10.970)
((376083000,24281876,24282255),4.871854782104492,52.40753936767578,0.0,2016-03-02 15:09:07.493)
((247661000,24282016,24282341),4.747354984283447,52.41436004638672,0.10000000149011612,2016-03-02 14:10:21.478)
((244562000,24281911,24282613),4.813156604766846,52.41421890258789,0.0,2016-03-02 17:39:28.597)
((376083000,24282258,24282423),4.871848106384277,52.40750503540039,0.10000000149011612,2016-03-02 18:33:13.576)
((305966000,24281764,24282064),4.862146854400635,52.408084869384766,0.0,2016-03-02 08:07:39.037)
((319093500,24281917,24282058),4.847683429718018,52.424522399902344,0.0,2016-03-02 11:32:07.453)
((305966000,24281683,24281761),4.8638014793396,52.40945816040039,3.700000047683716,2016-03-02 07:22:13.248)
((249118000,24281662,24282281),4.7697834968566895,52.417999267578125,0.0,2016-03-02 11:36:18.407)
((566255000,24281598,24282114),4.846358299255371,52.40925979614258,0.0,2016-03-02 08:27:04.357)
((250001594,24281874,24282642),4.874000072479248,52.40599822998047,0.0,2016-03-02 21:57:55.515)
((311000403,24282347,24282524),4.791081428527832,52.42446517944336,7.199999809265137,2016-03-02 18:03:01.823)
((247661000,24282016,24282341),4.747333526611328,52.41433334350586,0.10000000149011612,2016-03-02 13:01:22.162)
((245861000,24281382,24281697),4.8796515464782715,52.408939361572266,0.10000000149011612,2016-03-02 04:09:53.137)
((249118000,24281662,24282281),4.7697834968566895,52.417999267578125,0.0,2016-03-02 16:38:30.277)
((311595000,24282247,24282442),4.816225051879883,52.40925216674805,2.299999952316284,2016-03-02 18:32:10.889)
((249005000,24281906,24282303),4.8789849281311035,52.40736389160156,0.0,2016-03-02 16:08:16.295)
((244190000,24282006,24282310),4.854733467102051,52.416133880615234,6.199999809265137,2016-03-02 12:44:12.970)
((566523000,24282137,24282371),4.771966457366943,52.41371536254883,0.0,2016-03-02 15:30:23.938)
((477936400,24281308,24281626),4.818938255310059,52.410247802734375,0.0,2016-03-02 03:13:35.607)
((311000403,24282347,24282524),4.812679767608643,52.42155838012695,7.0,2016-03-02 18:10:01.959)
((236008000,24282014,24282569),4.784948348999023,52.40358352661133,0.0,2016-03-02 17:11:30.503)
((311595000,24281764,24282244),4.816195011138916,52.40768814086914,0.0,2016-03-02 10:22:17.636)
((249005000,24281775,24281904),4.807351589202881,52.41804885864258,0.0,2016-03-02 08:33:09.238)
((219430000,24281924,24282643),4.7725934982299805,52.41792678833008,5.900000095367432,2016-03-02 22:28:06.411)
((311595000,24282247,24282442),4.816186904907227,52.40768051147461,0.0,2016-03-02 18:16:29.529)
((247661000,24281419,24281671),4.747333526611328,52.41433334350586,0.10000000149011612,2016-03-02 05:46:22.013)
((357616000,24281905,24282309),4.749054908752441,52.41700744628906,2.4000000953674316,2016-03-02 10:53:04.109)
((311913000,24281701,24282290),4.865021705627441,52.400054931640625,0.10000000149011612,2016-03-02 15:49:20.920)
((249005000,24281775,24281904),4.807353496551514,52.41805648803711,0.0,2016-03-02 09:01:19.611)
((245057000,24282540,24282666),4.7829999923706055,52.403499603271484,0.10000000149011612,2016-03-02 22:15:10.971)
((311913000,24281701,24282290),4.865254878997803,52.399932861328125,0.10000000149011612,2016-03-02 09:52:14.859)
((250001594,24281567,24281871),4.874000072479248,52.40599822998047,0.0,2016-03-02 05:33:55.720)
((246115000,24282374,24282604),4.807526588439941,52.41803741455078,0.0,2016-03-02 19:54:56.330)
((257664000,24281383,24282337),4.774145126342773,52.4012565612793,0.0,2016-03-02 16:22:22.359)
((246362000,24281442,24282009),4.86299991607666,52.408668518066406,0.0,2016-03-02 04:09:21.931)
((246115000,24281623,24282217),4.807559967041016,52.41809844970703,0.0,2016-03-02 08:13:30.170)
((256465000,24281342,24282708),4.7765631675720215,52.40099334716797,0.10000000149011612,2016-03-02 17:37:28.622)
((244820145,24281562,24281789),4.744353294372559,52.4238166809082,0.0,2016-03-02 05:32:08.586)
((209445000,24282577,24282607),4.8341965675354,52.40999221801758,0.0,2016-03-02 21:58:30.582)
((245057000,24281759,24281918),4.7829999923706055,52.403499603271484,0.0,2016-03-02 08:14:44.865)
((477936400,24281308,24281626),4.818978309631348,52.41028594970703,0.0,2016-03-02 05:40:36.002)
((250001594,24281874,24282642),4.874000072479248,52.40599822998047,0.0,2016-03-02 17:36:56.518)
((249005000,24281906,24282303),4.879011631011963,52.40735626220703,0.0,2016-03-02 15:13:27.693)
((477936400,24281308,24281626),4.818914890289307,52.410274505615234,0.0,2016-03-02 04:44:19.246)
((376083000,24281876,24282255),4.871851444244385,52.40754318237305,0.0,2016-03-02 11:11:59.695)
