(374846000,24149356),4.817870140075684,52.412105560302734,0.0,AMS
(374846000,24149863),4.817991733551025,52.411888122558594,0.0,AMS
(374846000,24149752),4.817976474761963,52.41191864013672,0.10000000149011612,AMS
(374846000,24150160),4.817975044250488,52.41189956665039,0.0,AMS
(374846000,24149494),4.818015098571777,52.41190719604492,0.0,AMS
(374846000,24150064),4.817996501922607,52.41193389892578,0.0,AMS
(374846000,24148837),4.581876754760742,52.46826934814453,5.699999809265137,SEA
(374846000,24149302),4.817996501922607,52.41188049316406,0.0,AMS
(374846000,24149395),4.818016529083252,52.411888122558594,0.10000000149011612,AMS
(374846000,24149470),4.817999839782715,52.41191864013672,0.0,AMS
(374846000,24148907),4.69144344329834,52.446067810058594,8.399999618530273,SEA
(374846000,24149605),4.817958354949951,52.41189193725586,0.0,AMS
(374846000,24149503),4.81791353225708,52.41191101074219,0.10000000149011612,AMS
(374846000,24148897),4.663228511810303,52.461063385009766,7.699999809265137,SEA
(374846000,24149581),4.817901611328125,52.4119987487793,0.0,AMS
(374846000,24149404),4.818046569824219,52.41201400756836,0.0,AMS
(374846000,24148962),4.81693172454834,52.41250228881836,0.8999999761581421,AMS
(374846000,24149227),4.8179497718811035,52.411903381347656,0.0,AMS
(374846000,24149650),4.818003177642822,52.41188430786133,0.0,AMS
(374846000,24149521),4.81791353225708,52.41194152832031,0.0,AMS
(374846000,24148801),4.4412150382995605,52.45637512207031,8.5,SEA
(374846000,24149155),4.8179931640625,52.41189193725586,0.0,AMS
(374846000,24150091),4.818015098571777,52.41188430786133,0.0,AMS
(374846000,24149671),4.817968368530273,52.411903381347656,0.0,AMS
(374846000,24150166),4.8179731369018555,52.41189956665039,0.0,AMS
(374846000,24148928),4.758625030517578,52.42839050292969,7.800000190734863,AMS
(374846000,24149608),4.817800045013428,52.411865234375,0.0,AMS
(374846000,24149869),4.817986488342285,52.41194152832031,0.0,AMS
(374846000,24148857),4.608321666717529,52.467430114746094,0.20000000298023224,SEA
(374846000,24148828),4.552956581115723,52.464813232421875,8.600000381469727,SEA
(374846000,24149062),4.817965030670166,52.41188430786133,0.0,AMS
(374846000,24150088),4.818003177642822,52.41189956665039,0.0,AMS
(374846000,24149704),4.818021774291992,52.41191864013672,0.0,AMS
(374846000,24149779),4.817941665649414,52.411865234375,0.0,AMS
(374846000,24149053),4.817971706390381,52.41188430786133,0.0,AMS
(374846000,24149209),4.817986488342285,52.41193771362305,0.0,AMS
(374846000,24149515),4.817955017089844,52.412147521972656,0.10000000149011612,AMS
(374846000,24149254),4.817968368530273,52.411895751953125,0.0,AMS
(374846000,24148854),4.607480049133301,52.46748352050781,1.7000000476837158,SEA
(374846000,24149173),4.817989826202393,52.41189956665039,0.0,AMS
(374846000,24149812),4.817971706390381,52.411922454833984,0.0,AMS
(374846000,24148909),4.69742488861084,52.442848205566406,7.900000095367432,SEA
(374846000,24148946),4.807069778442383,52.422245025634766,4.199999809265137,AMS
(374846000,24148957),4.815535068511963,52.41405487060547,2.0,AMS
(374846000,24148802),4.445378303527832,52.45753479003906,8.699999809265137,SEA
(374846000,24149275),4.817971706390381,52.41191482543945,0.10000000149011612,AMS
(374846000,24149902),4.817971706390381,52.411865234375,0.0,AMS
(374846000,24149548),4.817645072937012,52.41204833984375,0.10000000149011612,AMS
(374846000,24149989),4.817975044250488,52.411922454833984,0.0,AMS
(374846000,24149440),4.817946434020996,52.411930084228516,0.0,AMS
(374846000,24149926),4.8179931640625,52.41189193725586,0.0,AMS
(374846000,24148835),4.576728343963623,52.467506408691406,6.300000190734863,SEA
(374846000,24148925),4.748270034790039,52.42967224121094,7.300000190734863,AMS
(374846000,24149968),4.8179850578308105,52.41188049316406,0.0,AMS
(374846000,24149098),4.817968368530273,52.411888122558594,0.10000000149011612,AMS
(374846000,24149164),4.817958354949951,52.411903381347656,0.0,AMS
(374846000,24148877),4.611316680908203,52.467281341552734,1.399999976158142,SEA
(374846000,24149893),4.81799840927124,52.411888122558594,0.0,AMS
(374846000,24148993),4.817953109741211,52.41191482543945,0.0,AMS
(374846000,24148865),4.6083984375,52.46738052368164,0.0,SEA
(374846000,24149614),4.818016529083252,52.41191864013672,0.0,AMS
(374846000,24149008),4.8179931640625,26.197513580322266,0.0,SEA
(374846000,24149413),4.8179497718811035,52.4118537902832,0.10000000149011612,AMS
(374846000,24148831),4.564411640167236,52.46552658081055,8.199999809265137,SEA
(374846000,24150187),4.817971706390381,52.411930084228516,0.0,AMS
(374846000,24150172),4.8180084228515625,52.41189193725586,0.0,AMS
(374846000,24149563),4.817140102386475,24.449941635131836,0.10000000149011612,SEA
(374846000,24150004),4.817961692810059,52.41189193725586,0.0,AMS
(374846000,24148981),4.817986488342285,52.411865234375,0.0,AMS
(374846000,24149182),4.8179450035095215,52.41190719604492,0.0,AMS
(374846000,24149929),4.817996501922607,52.411895751953125,0.0,AMS
(374846000,24149326),4.817924976348877,52.4118537902832,0.0,AMS
(374846000,24148943),4.801089763641357,52.42307662963867,4.900000095367432,AMS
(374846000,24150049),4.8179931640625,52.41193389892578,0.10000000149011612,AMS
(374846000,24148906),4.6889801025390625,52.4476432800293,8.600000381469727,SEA
(374846000,24150211),4.817999839782715,52.411869049072266,0.10000000149011612,AMS
(374846000,24149830),4.817986488342285,52.411895751953125,0.0,AMS
(374846000,24149260),4.817965030670166,52.41187286376953,0.0,AMS
(374846000,24149590),4.817983150482178,52.41205596923828,0.0,AMS
(374846000,24150193),4.817956447601318,52.411888122558594,0.0,AMS
(374846000,24149890),4.817975044250488,52.41189956665039,0.0,AMS
(374846000,24149293),4.8179731369018555,52.411888122558594,0.0,AMS
(374846000,24149845),4.817975044250488,52.41190719604492,0.0,AMS
(374846000,24148856),4.608251571655273,52.46744918823242,0.30000001192092896,SEA
(374846000,24149512),4.817943096160889,52.41189956665039,0.0,AMS
(374846000,24148948),4.810033321380615,52.42084503173828,3.9000000953674316,AMS
(374846000,24148999),4.817986488342285,52.41189956665039,0.0,AMS
(374846000,24149230),4.817971706390381,52.411888122558594,0.0,AMS
(374846000,24149665),4.8180131912231445,52.41194152832031,0.0,AMS
(374846000,24149776),4.817946434020996,52.41189193725586,0.0,AMS
(374846000,24148840),4.589461803436279,52.468711853027344,5.0,SEA
(374846000,24148934),4.778639793395996,52.42607879638672,7.300000190734863,AMS
(374846000,24149899),4.817983150482178,52.411865234375,0.0,AMS
(374846000,24148956),4.815074920654297,52.414554595947266,2.4000000953674316,AMS
(374846000,24149407),4.817965030670166,52.41189956665039,0.10000000149011612,AMS
(374846000,24148829),4.557004928588867,52.464820861816406,8.800000190734863,SEA
(374846000,24150202),4.8179931640625,52.41188430786133,0.0,AMS
(374846000,24148824),4.536894798278809,52.46590042114258,9.300000190734863,SEA
(374846000,24149596),4.817770004272461,52.41209030151367,0.10000000149011612,AMS
(374846000,24149269),4.817978382110596,52.41193389892578,0.0,AMS
(374846000,24148879),4.612814903259277,52.467185974121094,2.0,SEA
(374846000,24148820),4.519411563873291,52.46731948852539,9.899999618530273,SEA
(374846000,24149746),4.817959785461426,52.41191482543945,0.0,AMS
(374846000,24148805),4.455733299255371,52.460391998291016,9.100000381469727,SEA
(374846000,24148942),4.799115180969238,52.42334747314453,5.0,AMS
(374846000,24149698),4.817831516265869,52.41191482543945,0.0,AMS
(374846000,24149980),4.817976474761963,52.41188430786133,0.0,AMS
(374846000,24148861),4.6083984375,52.46739959716797,0.0,SEA
(374846000,24148972),4.817844867706299,52.41188049316406,0.10000000149011612,AMS
(374846000,24149815),4.8179931640625,52.41189956665039,0.0,AMS
(374846000,24149773),4.818029880523682,52.411861419677734,0.10000000149011612,AMS
(374846000,24149431),4.8179931640625,52.41190719604492,0.0,AMS
(374846000,24149461),4.817956447601318,52.41191864013672,0.0,AMS
(374846000,24149971),4.8179450035095215,52.41191482543945,0.0,AMS
(374846000,24149821),4.8180131912231445,52.41192626953125,0.0,AMS
(374846000,24148911),4.702751636505127,52.4399528503418,7.699999809265137,SEA
(374846000,24148945),4.805408477783203,52.42257308959961,4.300000190734863,AMS
(374846000,24148863),4.608403205871582,52.467384338378906,0.0,SEA
(374846000,24149332),4.817854881286621,52.41184997558594,0.0,AMS
(374846000,24149557),4.817140102386475,24.44999122619629,0.20000000298023224,SEA
(374846000,24148899),4.669026851654053,52.45832061767578,7.900000095367432,SEA
(374846000,24150235),4.8179850578308105,52.41194534301758,0.10000000149011612,AMS
(374846000,24149578),4.817976474761963,52.41195297241211,0.0,AMS
(374846000,24149176),4.817989826202393,52.41188430786133,0.0,AMS
(374846000,24148954),4.814106464385986,52.41584777832031,2.700000047683716,AMS
(374846000,24149311),4.8179931640625,52.4118766784668,0.10000000149011612,AMS
(374846000,24149932),4.817978382110596,52.411903381347656,0.0,AMS
(374846000,24148910),4.700493335723877,52.441184997558594,7.800000190734863,SEA
(374846000,24149329),4.817988395690918,52.411827087402344,0.10000000149011612,AMS
(374846000,24149755),4.818001747131348,52.41189193725586,0.0,AMS
(374846000,24149146),4.817959785461426,52.41190719604492,0.0,AMS
(374846000,24148872),4.608920097351074,52.46739959716797,0.800000011920929,SEA
(374846000,24149551),4.817969799041748,52.4119758605957,0.0,AMS
(374846000,24149923),4.817999839782715,52.411888122558594,0.0,AMS
(374846000,24148963),4.817110061645508,52.41225814819336,0.800000011920929,AMS
(374846000,24148864),4.608403205871582,52.46738052368164,0.0,SEA
(374846000,24149497),4.8179850578308105,52.41178894042969,0.0,AMS
(374846000,24148964),4.8172101974487305,52.412052154541016,0.699999988079071,AMS
(374846000,24149611),4.817931652069092,52.411861419677734,0.10000000149011612,AMS
(374846000,24148984),4.817971706390381,52.41189956665039,0.0,AMS
(374846000,24149839),4.8179731369018555,52.41196060180664,0.0,AMS
(374846000,24150058),4.8179731369018555,52.41191864013672,0.0,AMS
(374846000,24149680),4.817978382110596,52.411922454833984,0.0,AMS
(374846000,24150094),4.817971706390381,52.41192626953125,0.0,AMS
(374846000,24149215),4.81797981262207,52.41190719604492,0.0,AMS
(374846000,24149038),4.817986488342285,52.41191864013672,0.0,AMS
(374846000,24149032),4.8179402351379395,52.411903381347656,0.0,AMS
