((211627970,2407518),(BEV,2407516,2407518))
((245354000,2407474),(AMS,2407474,2407499))
((245354000,2407475),(AMS,2407474,2407499))
((245354000,2407476),(AMS,2407474,2407499))
((245354000,2407477),(AMS,2407474,2407499))
((245354000,2407478),(AMS,2407474,2407499))
((245354000,2407479),(AMS,2407474,2407499))
((245354000,2407480),(AMS,2407474,2407499))
((245354000,2407481),(AMS,2407474,2407499))
((245354000,2407482),(AMS,2407474,2407499))
((245354000,2407483),(AMS,2407474,2407499))
((245354000,2407484),(AMS,2407474,2407499))
((245354000,2407485),(AMS,2407474,2407499))
((245354000,2407486),(AMS,2407474,2407499))
((245354000,2407487),(AMS,2407474,2407499))
((245354000,2407488),(AMS,2407474,2407499))
((245354000,2407489),(AMS,2407474,2407499))
((245354000,2407490),(AMS,2407474,2407499))
((245354000,2407491),(AMS,2407474,2407499))
((245354000,2407492),(AMS,2407474,2407499))
((245354000,2407493),(AMS,2407474,2407499))
((245354000,2407494),(AMS,2407474,2407499))
((245354000,2407495),(AMS,2407474,2407499))
((245354000,2407496),(AMS,2407474,2407499))
((245354000,2407497),(AMS,2407474,2407499))
((245354000,2407498),(AMS,2407474,2407499))
((245354000,2407499),(AMS,2407474,2407499))
((371215000,2407470),(BEV,2407470,2407472))
((371215000,2407471),(BEV,2407470,2407472))
((371215000,2407472),(BEV,2407470,2407472))
((218728000,2407516),(BEV,2407516,2407521))
((218728000,2407517),(BEV,2407516,2407521))
((218728000,2407518),(BEV,2407516,2407521))
((218728000,2407519),(BEV,2407516,2407521))
((218728000,2407520),(BEV,2407516,2407521))
((218728000,2407521),(BEV,2407516,2407521))
((352801000,2407469),(BEV,2407469,2407472))
((352801000,2407470),(BEV,2407469,2407472))
((352801000,2407471),(BEV,2407469,2407472))
((352801000,2407472),(BEV,2407469,2407472))
((477261300,2407466),(BEV,2407466,2407468))
((477261300,2407467),(BEV,2407466,2407468))
((477261300,2407468),(BEV,2407466,2407468))
((212368000,2407492),(BEV,2407492,2407494))
((212368000,2407493),(BEV,2407492,2407494))
((212368000,2407494),(BEV,2407492,2407494))
((250002045,2407440),(BEV,2407440,2407443))
((250002045,2407441),(BEV,2407440,2407443))
((250002045,2407442),(BEV,2407440,2407443))
((250002045,2407443),(BEV,2407440,2407443))
((304010685,2407489),(BEV,2407489,2407492))
((304010685,2407490),(BEV,2407489,2407492))
((304010685,2407491),(BEV,2407489,2407492))
((304010685,2407492),(BEV,2407489,2407492))
((305672000,2407461),(BEV,2407461,2407466))
((305672000,2407462),(BEV,2407461,2407466))
((305672000,2407463),(BEV,2407461,2407466))
((305672000,2407464),(BEV,2407461,2407466))
((305672000,2407465),(BEV,2407461,2407466))
((305672000,2407466),(BEV,2407461,2407466))
((245824000,2407436),(AMS,2407436,2407439))
((245824000,2407437),(AMS,2407436,2407439))
((245824000,2407438),(AMS,2407436,2407439))
((245824000,2407439),(AMS,2407436,2407439))
((636091966,2407484),(BEV,2407484,2407485))
((636091966,2407485),(BEV,2407484,2407485))
((218098000,2407521),(BEV,2407521,2407524))
((218098000,2407522),(BEV,2407521,2407524))
((218098000,2407523),(BEV,2407521,2407524))
((218098000,2407524),(BEV,2407521,2407524))
((247065500,2407434),(BEV,2407434,2407436))
((247065500,2407435),(BEV,2407434,2407436))
((247065500,2407436),(BEV,2407434,2407436))
((244897000,2407412),(AMS,2407412,2407417))
((244897000,2407413),(AMS,2407412,2407417))
((244897000,2407414),(AMS,2407412,2407417))
((244897000,2407415),(AMS,2407412,2407417))
((244897000,2407416),(AMS,2407412,2407417))
((244897000,2407417),(AMS,2407412,2407417))
((246152000,2407519),(AMS,2407519,2407526))
((246152000,2407520),(AMS,2407519,2407526))
((246152000,2407521),(AMS,2407519,2407526))
((246152000,2407522),(AMS,2407519,2407526))
((246152000,2407523),(AMS,2407519,2407526))
((246152000,2407524),(AMS,2407519,2407526))
((246152000,2407525),(AMS,2407519,2407526))
((246152000,2407526),(AMS,2407519,2407526))
((246085000,2407411),(AMS,2407411,2407416))
((246085000,2407412),(AMS,2407411,2407416))
((246085000,2407413),(AMS,2407411,2407416))
((246085000,2407414),(AMS,2407411,2407416))
((246085000,2407415),(AMS,2407411,2407416))
((246085000,2407416),(AMS,2407411,2407416))
((235513000,2407486),(BEV,2407486,2407488))
((235513000,2407487),(BEV,2407486,2407488))
((235513000,2407488),(BEV,2407486,2407488))
((246538000,2407485),(AMS,2407485,2407499))
((246538000,2407486),(AMS,2407485,2407499))
((246538000,2407487),(AMS,2407485,2407499))
((246538000,2407488),(AMS,2407485,2407499))
((246538000,2407489),(AMS,2407485,2407499))
((246538000,2407490),(AMS,2407485,2407499))
((246538000,2407491),(AMS,2407485,2407499))
((246538000,2407492),(AMS,2407485,2407499))
((246538000,2407493),(AMS,2407485,2407499))
((246538000,2407494),(AMS,2407485,2407499))
((246538000,2407495),(AMS,2407485,2407499))
((246538000,2407496),(AMS,2407485,2407499))
((246538000,2407497),(AMS,2407485,2407499))
((246538000,2407498),(AMS,2407485,2407499))
((246538000,2407499),(AMS,2407485,2407499))
((228067900,2407524),(BEV,2407524,2407526))
((228067900,2407525),(BEV,2407524,2407526))
((228067900,2407526),(BEV,2407524,2407526))
((273325400,2407421),(BEV,2407421,2407425))
((273325400,2407422),(BEV,2407421,2407425))
((273325400,2407423),(BEV,2407421,2407425))
((273325400,2407424),(BEV,2407421,2407425))
((273325400,2407425),(BEV,2407421,2407425))
((477220500,2407454),(BEV,2407454,2407457))
((477220500,2407455),(BEV,2407454,2407457))
((477220500,2407456),(BEV,2407454,2407457))
((477220500,2407457),(BEV,2407454,2407457))
((563108000,2407416),(BEV,2407416,2407420))
((563108000,2407417),(BEV,2407416,2407420))
((563108000,2407418),(BEV,2407416,2407420))
((563108000,2407419),(BEV,2407416,2407420))
((563108000,2407420),(BEV,2407416,2407420))
((246620000,2407417),(BEV,2407417,2407420))
((246620000,2407418),(BEV,2407417,2407420))
((246620000,2407419),(BEV,2407417,2407420))
((246620000,2407420),(BEV,2407417,2407420))
((218552000,2407473),(BEV,2407473,2407475))
((218552000,2407474),(BEV,2407473,2407475))
((218552000,2407475),(BEV,2407473,2407475))
((229739000,2407437),(BEV,2407437,2407439))
((229739000,2407438),(BEV,2407437,2407439))
((229739000,2407439),(BEV,2407437,2407439))
((565150000,2407408),(BEV,2407408,2407410))
((565150000,2407409),(BEV,2407408,2407410))
((565150000,2407410),(BEV,2407408,2407410))
((246115000,2407492),(AMS,2407492,2407517))
((246115000,2407493),(AMS,2407492,2407517))
((246115000,2407494),(AMS,2407492,2407517))
((246115000,2407495),(AMS,2407492,2407517))
((246115000,2407496),(AMS,2407492,2407517))
((246115000,2407497),(AMS,2407492,2407517))
((246115000,2407498),(AMS,2407492,2407517))
((246115000,2407499),(AMS,2407492,2407517))
((246115000,2407500),(AMS,2407492,2407517))
((246115000,2407501),(AMS,2407492,2407517))
((246115000,2407502),(AMS,2407492,2407517))
((246115000,2407503),(AMS,2407492,2407517))
((246115000,2407504),(AMS,2407492,2407517))
((246115000,2407505),(AMS,2407492,2407517))
((246115000,2407506),(AMS,2407492,2407517))
((246115000,2407507),(AMS,2407492,2407517))
((246115000,2407508),(AMS,2407492,2407517))
((246115000,2407509),(AMS,2407492,2407517))
((246115000,2407510),(AMS,2407492,2407517))
((246115000,2407511),(AMS,2407492,2407517))
((246115000,2407512),(AMS,2407492,2407517))
((246115000,2407513),(AMS,2407492,2407517))
((246115000,2407514),(AMS,2407492,2407517))
((246115000,2407515),(AMS,2407492,2407517))
((246115000,2407516),(AMS,2407492,2407517))
((246115000,2407517),(AMS,2407492,2407517))
((232003642,2407419),(BEV,2407419,2407422))
((232003642,2407420),(BEV,2407419,2407422))
((232003642,2407421),(BEV,2407419,2407422))
((232003642,2407422),(BEV,2407419,2407422))
((211284350,2407396),(BEV,2407396,2407399))
((211284350,2407397),(BEV,2407396,2407399))
((211284350,2407398),(BEV,2407396,2407399))
((211284350,2407399),(BEV,2407396,2407399))
((246778000,2407400),(BEV,2407400,2407404))
((246778000,2407401),(BEV,2407400,2407404))
((246778000,2407402),(BEV,2407400,2407404))
((246778000,2407403),(BEV,2407400,2407404))
((246778000,2407404),(BEV,2407400,2407404))
((244207000,2407463),(AMS,2407463,2407468))
((244207000,2407464),(AMS,2407463,2407468))
((244207000,2407465),(AMS,2407463,2407468))
((244207000,2407466),(AMS,2407463,2407468))
((244207000,2407467),(AMS,2407463,2407468))
((244207000,2407468),(AMS,2407463,2407468))
((244985000,2407433),(AMS,2407433,2407512))
((244985000,2407434),(AMS,2407433,2407512))
((244985000,2407435),(AMS,2407433,2407512))
((244985000,2407436),(AMS,2407433,2407512))
((244985000,2407437),(AMS,2407433,2407512))
((244985000,2407438),(AMS,2407433,2407512))
((244985000,2407439),(AMS,2407433,2407512))
((244985000,2407440),(AMS,2407433,2407512))
((244985000,2407441),(AMS,2407433,2407512))
((244985000,2407442),(AMS,2407433,2407512))
((244985000,2407443),(AMS,2407433,2407512))
((244985000,2407444),(AMS,2407433,2407512))
((244985000,2407445),(AMS,2407433,2407512))
((244985000,2407446),(AMS,2407433,2407512))
((244985000,2407447),(AMS,2407433,2407512))
((244985000,2407448),(AMS,2407433,2407512))
((244985000,2407449),(AMS,2407433,2407512))
((244985000,2407450),(AMS,2407433,2407512))
((244985000,2407451),(AMS,2407433,2407512))
((244985000,2407452),(AMS,2407433,2407512))
((244985000,2407453),(AMS,2407433,2407512))
((244985000,2407454),(AMS,2407433,2407512))
((244985000,2407455),(AMS,2407433,2407512))
((244985000,2407456),(AMS,2407433,2407512))
((244985000,2407457),(AMS,2407433,2407512))
((244985000,2407458),(AMS,2407433,2407512))
((244985000,2407459),(AMS,2407433,2407512))
((244985000,2407460),(AMS,2407433,2407512))
((244985000,2407461),(AMS,2407433,2407512))
((244985000,2407462),(AMS,2407433,2407512))
((244985000,2407463),(AMS,2407433,2407512))
((244985000,2407464),(AMS,2407433,2407512))
((244985000,2407465),(AMS,2407433,2407512))
((244985000,2407466),(AMS,2407433,2407512))
((244985000,2407467),(AMS,2407433,2407512))
((244985000,2407468),(AMS,2407433,2407512))
((244985000,2407469),(AMS,2407433,2407512))
((244985000,2407470),(AMS,2407433,2407512))
((244985000,2407471),(AMS,2407433,2407512))
((244985000,2407472),(AMS,2407433,2407512))
((244985000,2407473),(AMS,2407433,2407512))
((244985000,2407474),(AMS,2407433,2407512))
((244985000,2407475),(AMS,2407433,2407512))
((244985000,2407476),(AMS,2407433,2407512))
((244985000,2407477),(AMS,2407433,2407512))
((244985000,2407478),(AMS,2407433,2407512))
((244985000,2407479),(AMS,2407433,2407512))
((244985000,2407480),(AMS,2407433,2407512))
((244985000,2407481),(AMS,2407433,2407512))
((244985000,2407482),(AMS,2407433,2407512))
((244985000,2407483),(AMS,2407433,2407512))
((244985000,2407484),(AMS,2407433,2407512))
((244985000,2407485),(AMS,2407433,2407512))
((244985000,2407486),(AMS,2407433,2407512))
((244985000,2407487),(AMS,2407433,2407512))
((244985000,2407488),(AMS,2407433,2407512))
((244985000,2407489),(AMS,2407433,2407512))
((244985000,2407490),(AMS,2407433,2407512))
((244985000,2407491),(AMS,2407433,2407512))
((244985000,2407492),(AMS,2407433,2407512))
((244985000,2407493),(AMS,2407433,2407512))
((244985000,2407494),(AMS,2407433,2407512))
((244985000,2407495),(AMS,2407433,2407512))
((244985000,2407496),(AMS,2407433,2407512))
((244985000,2407497),(AMS,2407433,2407512))
((244985000,2407498),(AMS,2407433,2407512))
((244985000,2407499),(AMS,2407433,2407512))
((244985000,2407500),(AMS,2407433,2407512))
((244985000,2407501),(AMS,2407433,2407512))
((244985000,2407502),(AMS,2407433,2407512))
((244985000,2407503),(AMS,2407433,2407512))
((244985000,2407504),(AMS,2407433,2407512))
((244985000,2407505),(AMS,2407433,2407512))
((244985000,2407506),(AMS,2407433,2407512))
((244985000,2407507),(AMS,2407433,2407512))
((244985000,2407508),(AMS,2407433,2407512))
((244985000,2407509),(AMS,2407433,2407512))
((244985000,2407510),(AMS,2407433,2407512))
((244985000,2407511),(AMS,2407433,2407512))
((244985000,2407512),(AMS,2407433,2407512))
((246541000,2407529),(BEV,2407529,2407532))
((246541000,2407530),(BEV,2407529,2407532))
((246541000,2407531),(BEV,2407529,2407532))
((246541000,2407532),(BEV,2407529,2407532))
((235068328,2407459),(BEV,2407459,2407464))
((235068328,2407460),(BEV,2407459,2407464))
((235068328,2407461),(BEV,2407459,2407464))
((235068328,2407462),(BEV,2407459,2407464))
((235068328,2407463),(BEV,2407459,2407464))
((235068328,2407464),(BEV,2407459,2407464))
