257408000,2407277
232449000,2407288
232449000,2407343
230007000,2407349
246310000,2407291
246310000,2407305
244606000,2407296
218057000,2407263
563868000,2407255
277330000,2407306
244699000,2407255
244820145,2407310
310559000,2407295
319086500,2407282
249005000,2407325
244670918,2407328
636016022,2407335
246091000,2407345
538002523,2407303
636016192,2407314
538005893,2407359
215579000,2407324
246115000,2407355
